date,predicted_index,real_price,regime_probability,simn,mn_ore,chn_electricity,met_coal,dry_bulk_freight,steel_etf,usd_inr,pick
2026-08-28,102.092,145.8478,0.3865,97269.40208523549,659.1336731958168,900.8839115753876,100.0,100.0,117.63921789055229,97.63592103066158,62.54447316434645
2026-09-04,103.1483,147.3568,0.3772,96087.01876809952,661.0182297801014,904.2868511092588,100.0,100.0,108.93856063421643,98.64787623883579,63.486154421430236
2026-09-11,100.2244,143.1798,0.3683,99336.0400555019,657.1967558337222,905.9052301774774,100.0,100.0,104.51808536109432,98.45310423150508,67.53855284995241
2026-09-18,99.3802,141.9738,0.3599,100640.75652553837,642.9605361053794,877.5608704018384,100.0,100.0,107.82708520974565,98.27322643974074,67.70157930791113
2026-09-25,99.3643,141.9511,0.3519,110456.51422924915,658.519597020064,848.8693382454571,100.0,100.0,110.7435258989773,98.63053196040457,68.57413717648926
2026-10-02,99.2244,141.7512,0.3443,104126.08678932293,658.3160939414906,876.5417748775571,100.0,100.0,101.65622656853027,98.76118848019837,69.37294507098639
2026-10-09,96.6677,138.0987,0.3371,97056.70252800907,642.1984302226155,895.1659010040881,100.0,100.0,99.80715537718405,98.87850781529986,68.40260006375158
2026-10-16,95.5992,136.5723,0.3303,97783.19882829193,659.8748290599227,899.7906143512085,100.0,100.0,98.06771224148856,99.17842100714482,68.50171783901895
2026-10-23,96.1678,137.3846,0.3237,103707.82824594107,685.3229609532378,933.3408324892453,100.0,100.0,97.05371301843242,99.50666937033522,70.53210423026803
2026-10-30,95.873,136.9635,0.3176,103582.50875237171,721.4007360190905,945.2730516174131,100.0,100.0,95.40704376253336,98.52191014298208,74.11452747657475
2026-11-06,102.1933,145.9925,0.3117,100556.0537695902,696.5537094886569,917.3363248620374,100.0,100.0,93.42883909410793,99.07000918598187,75.59311022584329
2026-11-13,102.1168,145.8833,0.3061,87061.97989397543,710.404976572079,916.0149267158995,100.0,100.0,100.98781926597108,99.61331724177734,74.39886684064804
2026-11-20,102.1142,145.8795,0.3008,96519.47631923878,712.0762763293947,910.8796760016642,100.0,100.0,98.47690742702281,99.65570878031475,80.07362445279729
2026-11-27,104.7051,149.5808,0.2957,96354.28906485376,739.9611610207851,900.2567805610538,100.0,100.0,99.85030930103387,100.25860402170011,84.3246428504656
2026-12-04,104.8729,149.8205,0.291,87758.97235373648,756.2028411795695,889.6680269259548,100.0,100.0,100.81218912312018,100.38786239994373,82.95791329703091
2026-12-11,100.2484,143.214,0.2864,85373.28663557625,768.0011538238999,908.7467496655421,100.0,100.0,103.27586239839073,100.60618871331476,76.10720164931291
2026-12-18,100.483,143.5493,0.2821,88052.04681340928,765.5905546347831,938.6804671907078,100.0,100.0,105.99522975823281,100.028948835706,74.45088656430691
2026-12-25,100.8297,144.0445,0.278,83719.22629576802,754.0037322088291,955.6511836970952,100.0,100.0,116.83427764437036,100.71224301181182,77.04795348524571
2027-01-01,101.694,145.2793,0.2741,79040.0090349849,752.3191028771247,988.2994923019935,100.0,100.0,119.7844536991017,101.93980103204294,73.7948660318881
2027-01-08,98.1611,140.2321,0.2704,76991.78565515099,742.122173020227,1020.8111122590576,100.0,100.0,119.83133981064557,101.42295599750403,76.62513627695662
2027-01-15,97.3739,139.1076,0.2669,78834.50644855453,754.126554354163,988.5780990213289,100.0,100.0,128.97063987211675,101.72949427527274,74.9312962020896
2027-01-22,98.2765,140.3971,0.2635,74835.25959973618,737.237750440293,992.2812989818872,100.0,100.0,125.65931964171241,101.70930604659941,74.60912762063344
2027-01-29,98.4511,140.6464,0.2603,68220.78559777417,716.0715101307333,977.570725187715,100.0,100.0,127.78687620877089,102.49041907088592,72.11585114082085
2027-02-05,112.1637,160.2362,0.2573,63662.43092056748,696.8398113949274,973.0070295645835,100.0,100.0,124.92594336790164,103.32667354151341,66.99698525612466
2027-02-12,112.1342,160.1941,0.2545,62655.82973271608,696.3466614903276,925.0784209195367,100.0,100.0,129.5021343058548,103.07566204937079,66.90015293095495
2027-02-19,114.7221,163.8911,0.2517,64577.85902372934,698.7608577735564,900.1309308168386,100.0,100.0,122.69333273547669,103.68559724747122,67.9377864447086
2027-02-26,114.0625,162.9488,0.2492,62235.80337930728,707.4646718135582,882.6397791186035,100.0,100.0,126.59704935525845,105.18399071064802,68.09486505940578
2027-03-05,115.1559,164.5109,0.2467,61784.33254398717,704.9320906416501,869.4538028645813,100.0,100.0,124.14257696614997,104.60519714926512,65.85558266998602
2027-03-12,103.4308,147.7604,0.2444,61257.42112434427,719.7937147363151,873.1363402844406,100.0,100.0,125.78854405624907,103.92582371814012,65.20673555450765
2027-03-19,102.8296,146.9016,0.2421,55344.00999871462,713.1111018180604,903.9846855507034,100.0,100.0,125.61706075130685,104.90245116132877,68.17076384494575
2027-03-26,103.454,147.7936,0.24,59577.52564925081,691.6181879354258,879.7401714545739,100.0,100.0,135.11663383103925,105.07344035302168,67.556709390173
2027-04-02,102.6734,146.6784,0.238,61644.48195357417,700.9407315059179,865.4785536529832,100.0,100.0,133.71156468237547,105.78107813093777,69.60072098816397
2027-04-09,108.5971,155.141,0.2361,61460.87761541799,700.7647704269733,913.9721624550788,100.0,100.0,137.55943387215444,105.60437284615227,67.04219040090719
2027-04-16,108.7131,155.3067,0.2343,58039.489373343014,690.802280036551,956.7814077415426,100.0,100.0,136.8037140276083,104.83741430139688,72.55209795300524
2027-04-23,109.9841,157.1224,0.2326,56900.58449039919,672.4347359875521,1049.4668599394042,100.0,100.0,136.83496208553964,104.29518744203457,70.94085391558116
2027-04-30,111.5329,159.335,0.231,58041.70020346282,668.8318002491294,1063.1482517840607,100.0,100.0,143.45010386436067,104.79392850047229,69.98939984918232
2027-05-07,110.2671,157.5268,0.2294,54659.59968924135,669.0766840467968,1093.1822115325892,100.0,100.0,125.89842717322223,103.26464680229019,72.65658436458068
2027-05-14,112.3787,160.5433,0.228,51899.916810374176,670.0528758159145,1041.3619116472062,100.0,100.0,124.8415923524,103.34874267238257,73.76686711785928
2027-05-21,115.2457,164.6392,0.2266,46370.499045581535,653.0295793239637,1072.3162883852126,100.0,100.0,137.2633035353972,103.50756160404809,82.76968737401272
2027-05-28,117.0857,167.2677,0.2252,45617.28947795796,661.9007577476706,1114.3237794433649,100.0,100.0,143.20608878067628,103.16087890784867,85.99870747536691
2027-06-04,136.1968,194.5697,0.224,47818.97029391643,652.5882173706766,1129.927658426622,100.0,100.0,141.8563464121263,102.23806502976406,80.74197840930455
2027-06-11,136.5755,195.1106,0.2228,46807.77354846534,662.7439052236585,1128.7936946868163,100.0,100.0,141.63755833453436,102.42799574869008,79.10043399148061
2027-06-18,134.8483,192.6433,0.2216,42250.1818018241,660.3304363658995,1149.7061239013244,100.0,100.0,140.92782008282646,103.15717604248714,77.0683118204992
2027-06-25,133.4919,190.7055,0.2206,40532.69976040998,661.2371608925109,1207.3956584098364,100.0,100.0,137.02483419228687,104.04029633443228,69.73919091425765
2027-07-02,119.9145,171.309,0.2195,39179.96700651168,666.1327428413568,1212.6582210132126,100.0,100.0,148.25502360570292,104.93563341676438,65.00953292613168
2027-07-09,116.2183,166.0285,0.2185,39578.401254705415,682.95103995979,1302.5808596715835,100.0,100.0,150.4678545795092,106.27217961419754,64.69983921894601
2027-07-16,114.4738,163.5363,0.2176,36694.97351855457,673.870075657148,1269.3690237475682,100.0,100.0,159.53691270346678,106.33295605361161,68.66723749977668
2027-07-23,113.7184,162.4572,0.2167,40541.2594816127,675.8625902399183,1301.7654531137973,100.0,100.0,159.66588360117828,105.58798152001233,68.33169685498567
2027-07-30,113.9443,162.7799,0.2159,35025.593809300306,655.857471499883,1297.522706986532,100.0,100.0,162.62523516205732,105.09680793482599,69.29983300146434
2027-08-06,109.7023,156.7198,0.2151,35914.38075433749,682.1516767800438,1285.6619420752877,100.0,100.0,150.6975221376338,105.77587560882284,73.8863341777036
2027-08-13,107.8586,154.086,0.2144,34170.26403943213,670.7942488894151,1269.1126193753316,100.0,100.0,129.7265097361251,105.43496879862568,67.74664873668823
2027-08-20,106.0015,151.4329,0.2136,35919.32093697231,644.2914604680517,1272.0810809139493,100.0,100.0,122.22678240546449,103.766329027541,65.98132081216765
2027-08-27,105.4202,150.6025,0.213,34337.28436641034,634.3880779823113,1361.266640463006,100.0,100.0,123.89064208551282,104.41435611956402,65.12886051944179
2027-09-03,123.7171,176.7412,0.2123,34766.51516846825,632.9035988053603,1387.8808614966076,100.0,100.0,125.44743235728562,105.40406166027645,67.4361524213055
2027-09-10,121.9332,174.1929,0.2117,34519.694142404674,626.1418023255213,1402.5931669198753,100.0,100.0,120.56314941098458,104.94154413186692,66.00457270617738
2027-09-17,122.3548,174.7952,0.2111,35419.163813201485,619.0910960662421,1402.0560625415553,100.0,100.0,119.38647238976115,104.12182994341822,62.71226151489823
2027-09-24,124.2374,177.4846,0.2105,36807.450738362204,614.2657607756679,1457.2199463160982,100.0,100.0,108.4895406429098,104.8209258725171,63.17263393998857
2027-10-01,126.2168,180.3123,0.21,34474.26322267877,609.108744302009,1531.7716842760426,100.0,100.0,103.11175188607197,105.02303854273,68.54419910684243
2027-10-08,108.3753,154.824,0.2095,33742.24305472784,607.8355281529433,1533.9582151081906,100.0,100.0,103.53772379788794,105.23619584271249,64.8891792125052
2027-10-15,107.5792,153.6869,0.209,33853.521931316776,591.318811979219,1457.3724419876464,100.0,100.0,108.23047143846492,105.00212506711317,66.70982791052103
2027-10-22,106.4079,152.0135,0.2086,35200.76008162783,603.1870862759172,1446.1551851293984,100.0,100.0,111.54419474117057,106.47975062518792,64.52482481028035
2027-10-29,104.4498,149.2161,0.2082,34452.818686527135,612.2116716483788,1413.4714473401566,100.0,100.0,110.39820666401751,106.97153688078973,60.74706642593026
2027-11-05,107.4502,153.5025,0.2078,32623.411401756424,623.999572717324,1399.299967285661,100.0,100.0,114.70896176856255,107.47222518439693,60.32567520752157
2027-11-12,106.9449,152.7806,0.2074,29876.21492585441,618.3036065293744,1354.8136973252617,100.0,100.0,113.03632142355747,108.37753893685816,58.540750592495826
2027-11-19,106.715,152.4523,0.207,26342.852039305468,634.2296489905597,1325.1729598714292,100.0,100.0,111.90530942551041,109.7298536010953,58.50774393870034
2027-11-26,106.1464,151.64,0.2066,26277.460109902342,636.7044688046569,1304.3521049952426,100.0,100.0,111.60244187711902,109.66347126071192,58.12948113764403
2027-12-03,107.4411,153.4894,0.2063,27008.95203572178,642.0649904519255,1336.2408081419976,100.0,100.0,103.10130996875569,110.31795083243279,55.96954106360389
2027-12-10,104.201,148.8607,0.206,26977.671838461607,642.5294525663854,1363.179235638961,100.0,100.0,101.42237347381369,111.01173558863151,54.37103534335029
2027-12-17,104.4961,149.2823,0.2057,27139.234430888915,647.8384938721634,1387.0682461316005,100.0,100.0,104.0706379036688,110.63887963679937,49.27422289797481
2027-12-24,104.3434,149.0642,0.2054,26917.528297290133,650.2729641314533,1303.7202087310102,100.0,100.0,102.74954090603339,112.07406870285611,48.79999432123198
2027-12-31,103.4398,147.7733,0.2051,28693.382582976134,654.7688802344676,1330.6184392879563,100.0,100.0,98.6736697003293,112.50313772797125,49.72683092323222
2028-01-07,105.0113,150.0184,0.2049,29442.78554654078,677.6520176836044,1290.323592202599,100.0,100.0,101.13702419068981,111.64141307336916,48.19580365082869
2028-01-14,105.3785,150.5428,0.2046,29356.457162503943,686.6516854979506,1253.63238285497,100.0,100.0,98.75172096637861,112.65377050119376,47.43365916161812
2028-01-21,107.1449,153.0664,0.2044,26037.6950313232,707.441946362213,1270.6638064914812,100.0,100.0,94.73293903662076,112.56703554217545,49.29360935777173
2028-01-28,107.6553,153.7956,0.2042,25080.14349926598,713.776924453109,1289.0860547310956,100.0,100.0,89.16298626213954,112.14156098713164,49.075673948238766
2028-02-04,107.3504,153.3599,0.204,26850.178377977118,713.6052879531579,1304.4855094294728,100.0,100.0,87.12301417654125,112.9630785764175,50.70792135582218
2028-02-11,111.0574,158.6558,0.2038,28397.285859897584,709.2318310582995,1249.0464955181305,100.0,100.0,89.20445292389542,114.15220040621729,53.84563074429735
2028-02-18,110.6955,158.1387,0.2036,27594.40345750362,733.2802935458718,1267.9467671105704,100.0,100.0,93.54544597378867,115.15025984083167,58.4778185783496
2028-02-25,109.4536,156.3645,0.2034,26652.829247920068,731.9361006194954,1203.7343800906845,100.0,100.0,94.98616538654674,116.34414786989564,55.315530771538185
2028-03-03,108.1639,154.522,0.2032,26913.394747109272,725.6657172052192,1202.2312031057666,100.0,100.0,100.87095362450908,115.90089245995587,51.577767612150694
2028-03-10,108.4986,155.0002,0.2031,23469.071293517583,746.2172607262489,1226.079148823042,100.0,100.0,100.21497257239697,115.52951839023662,51.26025780788719
2028-03-17,109.5424,156.4914,0.2029,22496.529430998762,726.5238589405791,1179.375845554083,100.0,100.0,108.38142863695714,116.54856649746415,52.888034320499294
2028-03-24,108.9876,155.6989,0.2028,22579.74164604463,707.5682601144158,1173.2684186325068,100.0,100.0,111.95734663738654,117.42027105212173,54.572120708966466
2028-03-31,109.3691,156.2438,0.2026,24499.79642984846,693.3438681769487,1134.2986226782064,100.0,100.0,107.24641878200725,117.35166428030573,51.63866038161836
2028-04-07,105.1866,150.2687,0.2025,23302.228977490864,686.2678459251614,1172.0686779679068,100.0,100.0,110.51444354413943,117.70806011475509,56.49489422707002
2028-04-14,104.4178,149.1705,0.2024,22344.956287444416,680.8175027308023,1147.6964953229426,100.0,100.0,112.2269628397453,117.06285163297679,56.14301533168068
2028-04-21,104.349,149.0721,0.2023,22809.56691375586,682.6239637454706,1132.1009373571899,100.0,100.0,111.40046605307037,116.64813039132758,56.74372446094526
2028-04-28,104.313,149.0208,0.2022,21874.173960826483,682.5908464792808,1169.9011411766176,100.0,100.0,110.85109298286031,116.76837312734165,55.65650480482157
2028-05-05,103.0046,147.1516,0.202,22773.408782297625,681.3248047126597,1226.7559543093935,100.0,100.0,102.23333003588968,115.49296459761786,51.29943636504492
2028-05-12,105.0167,150.0261,0.2019,22975.537092979397,677.5149433222381,1186.7918134645013,100.0,100.0,105.40412489287091,116.46504355748112,49.79635715929488
2028-05-19,105.1248,150.1804,0.2018,20999.276064215574,667.1720354663747,1236.5336632773603,100.0,100.0,107.97876961833188,116.724206996519,49.91611092256475
2028-05-26,105.1383,150.1998,0.2018,20993.662621250984,668.872123889666,1302.430423681203,100.0,100.0,103.04062848680064,117.58990044345185,50.198050004415286
2028-06-02,108.0166,154.3117,0.2017,21375.631727610802,703.4445208171627,1299.5766748280535,100.0,100.0,103.70693315388571,116.59632898382685,50.94184737762024
2028-06-09,107.4733,153.5356,0.2016,22108.831945598016,689.6159050963726,1306.5853534366586,100.0,100.0,107.24673114109203,115.7149038234616,46.152632542080944
2028-06-16,107.0473,152.927,0.2015,22475.89416876943,718.9333639073166,1367.9599949615665,100.0,100.0,107.86066611312862,115.83853172875929,43.92991369983731
2028-06-23,106.5789,152.2578,0.2014,19210.605341900467,729.0008072473465,1377.6615669340622,100.0,100.0,107.98891690868193,116.02895951303498,40.450872307417654
2028-06-30,106.7106,152.4459,0.2014,19326.961161988616,731.4018453999196,1343.4653840864003,100.0,100.0,101.78938645956477,117.08693227735301,40.68190196375139
2028-07-07,106.0326,151.4773,0.2013,20439.098298880035,746.9424570400304,1299.2454847478662,100.0,100.0,106.51893933495586,117.67168906840664,40.89654006821668
2028-07-14,105.9967,151.4261,0.2012,20773.39702130527,733.7383039872285,1278.5980960077088,100.0,100.0,110.76248369699576,117.55285264481489,40.001542856451664
2028-07-21,106.1916,151.7045,0.2012,21184.743076066894,719.3629144490849,1302.1330258046967,100.0,100.0,106.27025771770239,118.43840748424789,40.20148368660801
2028-07-28,106.1617,151.6617,0.2011,23116.085911380003,724.763744554335,1299.9655311261747,100.0,100.0,104.1157648114278,119.11225594166677,41.04666869587762
2028-08-04,105.3307,150.4745,0.201,25582.041624723654,727.563872327063,1283.2546220668298,100.0,100.0,97.48181713445658,117.16790786324992,42.55729635490913
2028-08-11,105.2414,150.347,0.201,28115.338727311082,738.9362771155132,1279.1094265127108,100.0,100.0,99.09557843430714,116.71545373966754,47.852975998118595
2028-08-18,104.9867,149.9831,0.2009,29230.394028106948,736.7193126383645,1332.0104769348322,100.0,100.0,92.35169821924127,117.32087205828816,48.12748609761055
2028-08-25,104.9805,149.9742,0.2009,27576.080431566777,742.4992302181992,1307.308082568783,100.0,100.0,94.05460980666324,116.44833561845802,46.896501738897456
2028-09-01,106.7459,152.4964,0.2009,29006.53819505743,728.3120994158379,1330.044055948953,100.0,100.0,93.69046412867363,115.96288974673585,45.2133918538453
2028-09-08,108.6342,155.1939,0.2008,29367.173129937768,717.3267755051853,1256.6318585452611,100.0,100.0,93.54815753529076,116.09443932261004,43.59529345008407
2028-09-15,107.5302,153.6169,0.2008,27783.93615710946,708.3439227582095,1230.0115284983385,100.0,100.0,94.24849980592437,116.9652025705949,42.192091063236965
2028-09-22,107.458,153.5136,0.2007,29257.11229079265,692.3786275654927,1218.841239943877,100.0,100.0,91.45896684355395,118.18270459451735,43.91784245289167
2028-09-29,107.8402,154.0596,0.2007,28369.442641816568,667.1899759567755,1240.417587270702,100.0,100.0,90.2292874900874,116.84804875058886,47.02186278520391
2028-10-06,108.235,154.6236,0.2007,28930.138331652663,672.168944681227,1239.132972503991,100.0,100.0,94.90751284262569,116.61177815103976,47.92081416745155
2028-10-13,108.0267,154.3262,0.2006,29012.33084191645,650.6549846866877,1246.6049751259868,100.0,100.0,91.90829119945039,117.51513417070673,48.68537272525498
2028-10-20,107.9591,154.2295,0.2006,30164.19620645205,645.9077052313896,1295.4449400057379,100.0,100.0,89.3736364648871,118.23185007407713,45.66150503488084
2028-10-27,109.1712,155.9612,0.2006,28319.749801213293,655.3955005012039,1243.1986501558167,100.0,100.0,84.4868238372174,118.00036849693488,43.41536407744862
2028-11-03,109.8869,156.9836,0.2005,28530.934232358373,643.5256677298461,1226.7055193229648,100.0,100.0,81.33503933864758,118.42007883381753,43.71461734688285
2028-11-10,108.4738,154.9648,0.2005,25801.99254876121,634.4467484088934,1213.5956981427034,100.0,100.0,77.7249976204641,118.45314269229301,46.94194379136973
2028-11-17,107.9396,154.2017,0.2005,25347.391182910786,654.2611414282904,1205.5015428355562,100.0,100.0,74.21615481344224,116.84711096917432,43.86645843766408
2028-11-24,108.1729,154.5349,0.2005,22941.65772576152,672.1425375435855,1186.6518554326299,100.0,100.0,78.65791837773853,118.33451538107073,40.647209004231165
2028-12-01,108.4772,154.9697,0.2004,22622.655622795653,642.5716409982175,1249.8442731456441,100.0,100.0,74.10371089042445,118.68121348678335,39.338022906787025
2028-12-08,107.0573,152.9413,0.2004,23493.019134349866,641.8629162812481,1252.7731656728545,100.0,100.0,77.0869018453604,118.31888055705278,42.46209047730921
2028-12-15,106.7588,152.5147,0.2004,25295.668568943052,637.7743143797966,1210.2965445938084,100.0,100.0,86.65054896776427,118.31345642518943,45.686525414595025
2028-12-22,107.0013,152.8612,0.2004,25495.357363433926,644.1833571135021,1201.4205130075889,100.0,100.0,79.79556274694077,120.23635761501977,43.39990055847134
2028-12-29,107.8894,154.1299,0.2004,24989.470378315094,652.3433334282435,1232.568131404378,100.0,100.0,77.44310124071048,119.97407102100101,44.430820971686174
2029-01-05,109.175,155.9666,0.2003,27388.402137822053,645.4958996946219,1205.0340483359207,100.0,100.0,77.19810631097532,119.96542579518062,44.225377380286815
2029-01-12,109.9462,157.0683,0.2003,28064.438674428402,654.0092025843048,1244.6878509716207,100.0,100.0,80.53191937145208,120.27317767859,47.42465847654746
2029-01-19,109.7631,156.8067,0.2003,29275.143771563788,637.8191760329937,1262.725821582529,100.0,100.0,83.74037674830113,120.96784788687093,52.44798747077897
2029-01-26,109.521,156.4609,0.2003,29634.164258314097,632.7069594175897,1327.5191279154287,100.0,100.0,86.00261341909027,120.85977812365829,51.14740070792291
2029-02-02,113.9087,162.7291,0.2003,29896.639098986805,618.4970932466765,1340.668509488508,100.0,100.0,87.45184866093888,119.65091384781738,56.648830598949615
2029-02-09,113.8094,162.5872,0.2003,27887.101212841386,623.5901318924343,1384.1566325164872,100.0,100.0,86.23188016739469,120.24539639383036,53.35362779871413
2029-02-16,114.1083,163.0142,0.2002,29005.173098721178,613.5297542772078,1406.830623986628,100.0,100.0,79.81681671244313,120.45064855133575,56.62389101054956
2029-02-23,115.303,164.7209,0.2002,27754.507579911868,626.5211036521557,1373.4352039136386,100.0,100.0,76.42964601760265,120.93438655117991,57.144949737114665
2029-03-02,116.9041,167.0082,0.2002,28369.46767374268,633.3759001644846,1396.3231591133153,100.0,100.0,67.77621322078255,121.37984542742103,57.526550871214134
2029-03-09,118.1523,168.7914,0.2002,28317.16555124752,639.786309179964,1446.872080511135,100.0,100.0,68.59287265971241,120.85719717053908,58.45754714760413
2029-03-16,117.2176,167.4561,0.2002,29708.826404077645,631.581612968857,1464.2045158837313,100.0,100.0,68.85435516275224,118.88979456214166,59.92163325661375
2029-03-23,120.7501,172.5026,0.2002,30994.5992977423,632.0899524604199,1433.966845426124,100.0,100.0,65.85532238400629,120.15259949085515,60.62555671201657
2029-03-30,119.6229,170.8924,0.2002,33117.55384234201,624.2952402217389,1457.7009755640752,100.0,100.0,67.24921146763499,120.07112923456609,61.05890284111086
2029-04-06,119.365,170.5238,0.2002,33447.05141761039,619.7439808382965,1501.547109527243,100.0,100.0,66.58046097795821,121.3010916238381,57.03945149391374
2029-04-13,120.2927,171.8492,0.2002,33943.26561923267,631.5614807279301,1489.0755448303605,100.0,100.0,65.33434341696541,121.15755679462356,54.86827753016178
2029-04-20,120.3125,171.8775,0.2002,32924.271679570586,641.1898217525523,1470.619001622845,100.0,100.0,70.75233360296467,121.02211034470116,55.45564356673962
