date,predicted_index,real_price,regime_probability,simn,mn_ore,chn_electricity,met_coal,dry_bulk_freight,steel_etf,usd_inr,pick
2026-11-13,112.1494,121.3355,0.3354,128133.88901872991,600.4876530041372,1172.3200904318467,100.0,100.0,102.55903904518372,95.63656319615056,68.96037413365008
2026-11-20,112.589,121.8112,0.3286,141849.334556175,594.5916542601917,1157.3618120551928,100.0,100.0,99.67670356681354,95.74319519683128,64.16808110912086
2026-11-27,113.0047,122.2609,0.3222,141191.86453301305,612.2563593396931,1159.195477338374,100.0,100.0,106.62745447915046,96.73875076610094,67.5091623875443
2026-12-04,113.086,122.3489,0.3161,146685.65967419473,615.1877736242499,1215.2631405654386,100.0,100.0,101.89833059657117,97.74656865911953,62.97960537154886
2026-12-11,113.2316,122.5064,0.3103,137987.3574304079,627.9942557165936,1227.6307533848412,100.0,100.0,104.89375134073707,98.76549201683738,64.70995427898643
2026-12-18,113.5046,122.8017,0.3048,137298.4772369974,628.1645511687445,1211.6990534524673,100.0,100.0,113.00346842353363,99.87653573178672,66.323716818221
2026-12-25,113.4741,122.7687,0.2995,129848.25093868787,645.1925381471116,1229.4989688572393,100.0,100.0,111.57516397504371,99.57067875975417,66.0979925574137
2027-01-01,112.6503,121.8775,0.2946,125592.86694904754,632.375372169847,1243.9885496543006,100.0,100.0,101.9627858320308,100.80043120565448,65.08355683276231
2027-01-08,114.456,123.831,0.2898,123109.59997026833,649.9361398229429,1262.4039178859136,100.0,100.0,104.64866509514812,99.52451215810005,62.45346492230181
2027-01-15,113.5273,122.8262,0.2853,121761.57682533645,626.3458926281535,1267.374392313905,100.0,100.0,117.09486298232562,100.37489064972581,63.261031938408564
2027-01-22,112.9597,122.2121,0.2811,117452.00708278813,614.74680659459,1187.5588124591598,100.0,100.0,113.53031267453107,100.37864369913616,59.46303016356335
2027-01-29,111.6523,120.7977,0.277,105764.14929684601,596.9894650434851,1198.0946704066148,100.0,100.0,118.31355392193134,100.81320141681202,58.997028442182625
2027-02-05,112.1857,121.3748,0.2732,102663.83025850663,593.2549486485785,1164.1599612267364,100.0,100.0,123.61480537334668,100.77015264358461,56.40814811460497
2027-02-12,112.7211,121.9541,0.2695,103362.2280891912,580.0162986952275,1108.88958912074,100.0,100.0,130.85466582030756,100.8374092412334,55.01889890995655
2027-02-19,111.3826,120.5059,0.266,109095.95888877053,567.5835350634696,1023.4821773153468,100.0,100.0,115.67246834359833,100.60303423495382,55.946692554387084
2027-02-26,112.8383,122.0808,0.2627,104146.94755830962,562.9824496394441,1043.0748480992038,100.0,100.0,111.48418057403255,99.82389341824755,54.970252931411544
2027-03-05,107.3371,116.1291,0.2596,94167.16133263703,579.0345479326161,1041.575872556693,100.0,100.0,101.88152939119338,99.59172186016306,56.88085151994268
2027-03-12,105.9425,114.6202,0.2566,91742.31496502596,591.815857208014,1061.2833463690552,100.0,100.0,105.55434921326336,99.65803793304809,56.15069834933914
2027-03-19,105.9109,114.586,0.2538,88813.4044054819,588.9814375855462,1158.7688327820254,100.0,100.0,112.13013475070719,99.4979174053191,57.7447074607019
2027-03-26,110.1086,119.1276,0.2511,103485.06067913635,594.373469107046,1156.5708229179352,100.0,100.0,106.52509732841699,99.6745919473612,58.62007919465009
2027-04-02,106.7919,115.5392,0.2485,94282.64801100297,599.1113911293597,1056.0454981070227,100.0,100.0,102.0585788412159,99.76239977098805,59.99326113911363
2027-04-09,105.6828,114.3393,0.2461,96231.87205988805,579.28268439115,1001.094128999987,100.0,100.0,97.0577655542348,99.62313779434928,60.45080640310412
2027-04-16,106.9051,115.6617,0.2438,100136.53060661131,583.7377923986105,1007.843723606438,100.0,100.0,96.10459492473937,99.69628315177498,61.794863093173454
2027-04-23,106.6621,115.3987,0.2416,96921.1459121554,579.3971102422096,954.5752238427305,100.0,100.0,97.31303727925494,99.56853165380465,64.36808432383265
2027-04-30,104.936,113.5313,0.2395,89392.11418340089,581.3253840703734,961.4380857369694,100.0,100.0,92.53615391889703,99.99638917561686,69.72398263052456
2027-05-07,105.9638,114.6433,0.2376,90073.8731026421,567.9511377188126,975.7462263750216,100.0,100.0,92.94573710567215,100.24050580747725,70.59502596706575
2027-05-14,107.3212,116.1119,0.2357,91725.90142144158,570.9166239807986,971.569609637666,100.0,100.0,86.01879830723954,99.15690127316938,66.82049231077501
2027-05-21,106.2016,114.9005,0.2339,90998.42893013539,568.0733129759644,1000.2944658365484,100.0,100.0,85.77620573295792,98.32902075603516,70.8233233386801
2027-05-28,104.9526,113.5493,0.2322,94174.2651850157,560.5734739653221,984.0498479734883,100.0,100.0,83.01145818162448,98.59800743526492,71.77559492310627
2027-06-04,106.9022,115.6585,0.2306,90928.40722609755,566.3667323442547,968.1327708854305,100.0,100.0,83.81827450517405,97.77208646640517,69.82393271508381
2027-06-11,105.5292,114.1731,0.2291,95666.42262351201,585.1252912700463,982.6463317385665,100.0,100.0,87.8097749608879,97.44443384519874,74.59715497671796
2027-06-18,104.7683,113.3498,0.2276,94373.00996926737,587.3279659193734,983.5132477977287,100.0,100.0,80.09067232954175,96.79758562646343,72.58904687543784
2027-06-25,105.7741,114.438,0.2262,92371.61944683036,582.4636435704707,980.3793994391289,100.0,100.0,84.0883556870609,95.75950486365568,70.81905865871215
2027-07-02,104.9959,113.5961,0.2249,89227.04536316023,596.652119955003,957.1368796905426,100.0,100.0,80.66571210446952,96.15123976261812,70.55624830199574
2027-07-09,103.8968,112.407,0.2237,88919.62832270868,589.8646451113234,914.3316981395642,100.0,100.0,77.22930166906066,96.06321145600184,74.35577643081777
2027-07-16,104.6685,113.2419,0.2225,90798.29635735841,592.4500418190268,909.125422223677,100.0,100.0,81.99428979866849,96.42316764443775,73.93291572889429
2027-07-23,103.6028,112.0888,0.2214,84061.6235003347,583.9037767250587,937.9656481362133,100.0,100.0,81.56236631179684,95.33517427117141,76.33699916062524
2027-07-30,104.565,113.1299,0.2203,93038.2131910237,583.8244539542236,933.2885534568849,100.0,100.0,88.06777000877683,96.89328739259386,75.96221939786314
2027-08-06,105.958,114.637,0.2193,91684.39094435173,591.680490812148,973.6444569644642,100.0,100.0,88.21582875064509,98.36597618087771,77.56318620195789
2027-08-13,104.3827,112.9327,0.2183,85328.88431605438,590.1793675216232,1015.6242506075687,100.0,100.0,81.21355348574838,98.7440931704434,76.30226978484356
2027-08-20,104.4404,112.995,0.2174,85075.28575878486,582.055749625633,1022.1979981748702,100.0,100.0,84.31603551044017,98.99172036739364,80.5820399933701
2027-08-27,103.9118,112.4232,0.2165,81170.42146523745,626.6168810131354,1014.2013044088824,100.0,100.0,78.85906632349791,100.78489430274882,81.47886239241807
2027-09-03,105.1983,113.815,0.2157,80975.37062729575,624.6145880216674,973.5055582747682,100.0,100.0,82.82419968737302,101.18401754972737,82.19809194954392
2027-09-10,104.5382,113.1009,0.2149,80537.17246830229,630.6224585584797,978.6932579166587,100.0,100.0,85.59061795814826,101.42964805572014,82.51384634461685
2027-09-17,104.6176,113.1868,0.2142,80314.18333776484,639.0067286761205,959.9329961034082,100.0,100.0,80.67990262030857,101.04639596556575,83.29444803352924
2027-09-24,105.8457,114.5155,0.2135,87801.66502185541,654.5574458870385,995.1050887659487,100.0,100.0,83.20388595890181,100.6438649328682,83.53040867255883
2027-10-01,108.1087,116.9638,0.2128,94260.55414322465,692.525340429033,997.3315090264665,100.0,100.0,80.36587423531601,101.2284020296124,85.74429289484581
2027-10-08,110.9084,119.9929,0.2122,97520.02460069135,699.8798817151583,991.7302217299854,100.0,100.0,80.04941608836981,99.8274084766267,86.59612392582612
2027-10-15,116.1009,125.6107,0.2115,104907.70048472198,695.9795632445947,970.5522320343189,100.0,100.0,76.36484744080339,100.46346912897572,87.0738936306293
2027-10-22,116.8469,126.4178,0.211,101644.21589699929,707.6064999771487,983.4579163518717,100.0,100.0,82.3380169820118,100.75206599213237,87.77712212565444
2027-10-29,115.9475,125.4448,0.2104,112940.8327649826,714.8824405912425,954.6374214586888,100.0,100.0,84.01358904248409,101.48808885362958,88.77434429788737
2027-11-05,117.1087,126.7011,0.2099,110634.30759454517,716.0932535831244,892.8890490477213,100.0,100.0,82.51334090377337,101.93787856718185,87.65991475326715
2027-11-12,115.2768,124.7191,0.2094,110451.14948106647,726.044555928746,851.5770488699152,100.0,100.0,77.72950344864155,101.13601581966611,90.84839400937838
2027-11-19,114.3258,123.6902,0.2089,110640.65647754417,759.6082740578402,887.1873887902519,100.0,100.0,72.36932685911701,101.17798351058333,97.27084874420811
2027-11-26,114.1176,123.4649,0.2085,103921.22166210353,755.7973099338277,898.6860857417562,100.0,100.0,70.3473287589295,100.80349683663724,94.09252474638014
2027-12-03,110.4477,119.4945,0.2081,97660.9388122676,747.7212259162387,899.0351616951743,100.0,100.0,69.34615463809043,101.18798937702113,105.41141859315617
2027-12-10,111.9947,121.1681,0.2077,109923.15729705078,738.6181867036903,906.9097713700693,100.0,100.0,68.88642364311853,101.32736146353075,101.62775697948048
2027-12-17,112.0235,121.1993,0.2073,109285.51196016374,730.6927042519571,918.0030902904559,100.0,100.0,69.80090274614768,101.49924810135852,96.58818413499829
2027-12-24,111.8512,121.0129,0.2069,110169.50760303481,747.0316808726943,935.6953470212859,100.0,100.0,67.4260245635135,100.95569586841442,91.0543317801407
2027-12-31,112.3591,121.5624,0.2066,109977.25231652395,748.6268564483835,939.1877625110448,100.0,100.0,66.15290859611046,100.7990614927665,90.34198849208082
2028-01-07,112.3656,121.5694,0.2062,113131.20014569616,708.6945544552449,932.7707853988171,100.0,100.0,66.44758554943516,100.8921417349081,90.90017482314116
2028-01-14,110.4873,119.5373,0.2059,108910.31215631327,693.6399837133008,976.8596912658489,100.0,100.0,63.305289135681576,101.30368101500076,91.97157817737825
2028-01-21,109.7912,118.7842,0.2056,113709.46290673192,694.3804974713928,957.3088106295298,100.0,100.0,61.230290273680524,101.40290910943219,90.7294554904084
2028-01-28,111.2411,120.3528,0.2053,110865.98977490165,675.8116116959283,947.2894427217632,100.0,100.0,65.17606216353697,101.66970001268056,88.61609026949614
2028-02-04,112.3473,121.5496,0.2051,118652.11563729435,651.2807208355846,994.0184430675438,100.0,100.0,67.74616830901613,103.31522922562283,90.0321089503332
2028-02-11,115.5818,125.049,0.2048,112100.25243661062,660.9031786370741,1030.252397211193,100.0,100.0,74.10165739852923,102.84174152642726,89.46156383501045
2028-02-18,113.4689,122.7631,0.2046,105531.4094710663,669.6903208347619,1009.0892139211221,100.0,100.0,71.34247631631513,103.46426811723148,91.3795050471685
2028-02-25,111.6896,120.8381,0.2044,108509.49844746914,670.58272703419,1077.7339086199513,100.0,100.0,68.43889589287357,103.51775470710653,93.88652443443111
2028-03-03,112.2414,121.435,0.2041,120157.8775740472,647.8209120611322,1039.7193662905142,100.0,100.0,65.39889712213349,103.19782630893833,90.82549223751757
2028-03-10,114.7726,124.1736,0.2039,115830.38101403968,653.6581155935221,1043.6284389499463,100.0,100.0,65.49748474306408,102.85948912928926,86.16536926773291
2028-03-17,116.2748,125.7988,0.2037,118531.14115928812,662.9796132805186,1053.3218674433565,100.0,100.0,58.667886752073414,102.9899232576686,84.32711566536199
2028-03-24,115.3289,124.7754,0.2035,107964.30263013893,636.7329486323636,1074.1858367090836,100.0,100.0,61.218526572153536,103.39316535110301,87.35860713365238
2028-03-31,115.8735,125.3647,0.2034,110726.43336393007,630.8861623862014,1041.7954428328358,100.0,100.0,63.50778998453078,103.54163663607811,85.52714505051509
2028-04-07,114.3191,123.6829,0.2032,117711.09870003581,640.9898685817799,1024.2130595435888,100.0,100.0,66.29180871672665,103.73941100420326,90.89740282875337
2028-04-14,111.0687,120.1663,0.203,110121.4831025405,609.6640015256596,1010.6189426214754,100.0,100.0,71.71157769877705,102.50516458211874,95.67726009414264
2028-04-21,110.2074,119.2345,0.2029,108035.10763842399,617.3256853533969,1013.534254606244,100.0,100.0,70.7066293633564,102.58405368854169,95.62066894870695
2028-04-28,111.0839,120.1827,0.2027,104027.6515229129,618.0731645325026,1018.2341049486638,100.0,100.0,70.27689512538906,101.93155753539637,95.02747841964204
2028-05-05,110.059,119.0739,0.2026,112657.95820247184,619.630016647098,1011.2706518311192,100.0,100.0,66.591976771244,100.90349275330394,92.7780642388071
2028-05-12,111.4776,120.6087,0.2025,104830.15848091374,627.5166350454945,984.1547129523899,100.0,100.0,71.68386145625945,101.88949693870738,94.96725981570184
2028-05-19,107.8325,116.665,0.2024,100568.16255830896,608.0635576585803,975.9743874563736,100.0,100.0,67.74976606772279,102.17556035030422,95.35061421311887
2028-05-26,109.0628,117.9961,0.2022,109807.80774727331,630.7492836247368,975.3002803311425,100.0,100.0,67.79957263513911,100.50357838768784,103.03647413420745
2028-06-02,109.1025,118.039,0.2021,126976.19732200711,644.4489748470351,993.2643977956728,100.0,100.0,71.17954693360731,100.0803118306757,106.20431604768656
2028-06-09,111.8676,121.0306,0.202,120002.26914794682,648.4265234125571,1012.8702331021834,100.0,100.0,73.78923306611314,100.9060421622338,109.45582721167312
2028-06-16,112.2302,121.423,0.2019,123220.96702364006,657.1907300751319,1032.9358107330859,100.0,100.0,77.8161812096787,101.19692614195039,115.65718947688616
2028-06-23,113.3514,122.636,0.2018,120212.16928936895,676.9759011373314,1023.3765387507484,100.0,100.0,81.56683364433418,100.640737330283,107.18192948459021
2028-06-30,112.5398,121.758,0.2017,115723.11553079027,676.1718230592832,1035.8203524269684,100.0,100.0,80.79958026874667,100.40749842592572,108.30928874462523
2028-07-07,112.3679,121.5719,0.2016,129991.84027825293,652.3858207508373,1028.3780928664653,100.0,100.0,83.6160025808878,100.40453004429226,118.09243654965633
2028-07-14,114.877,124.2866,0.2016,128208.08282435808,642.511343360296,1016.2823868821586,100.0,100.0,80.73862556411179,99.83905653961304,129.42244407178578
2028-07-21,115.4451,124.9012,0.2015,126461.44705185152,655.2826588371836,1035.9902967393398,100.0,100.0,81.80057305525187,100.25344746700115,124.95130739364959
2028-07-28,114.986,124.4044,0.2014,135397.13876619402,650.1704398338097,1044.7736767705921,100.0,100.0,82.26429322921669,99.88898620797896,119.11263547434379
2028-08-04,116.3183,125.8459,0.2013,143920.3070182877,644.3316063633939,1063.9902932125597,100.0,100.0,85.27793516434737,100.11005709122988,118.01521096502093
2028-08-11,117.8394,127.4916,0.2013,148056.05964718532,626.8432860989598,1052.5100185121162,100.0,100.0,83.82225741869146,99.21741300696968,118.33312933967288
2028-08-18,116.9299,126.5076,0.2012,145509.62963482577,629.6735465130789,1069.5584392711103,100.0,100.0,85.97812601255528,100.81557628071972,114.66699066418208
2028-08-25,114.8226,124.2277,0.2011,137575.32695325042,649.1454652994545,1096.0427164456778,100.0,100.0,93.67599363363698,101.41163167597423,118.17972622509626
2028-09-01,112.4391,121.649,0.2011,141568.26788884695,647.9694228718469,1051.4942890471002,100.0,100.0,94.82368145144044,102.608441564526,118.04600856081271
2028-09-08,111.8361,120.9966,0.201,144614.95303191416,649.9340404830006,1075.4201434585807,100.0,100.0,93.74618248658874,102.40207473437373,124.05874009480479
2028-09-15,111.0474,120.1432,0.201,136504.38842725422,627.3604243747006,1095.272550390192,100.0,100.0,95.00268284905091,102.06515061862461,116.87127521162819
2028-09-22,110.7556,119.8276,0.2009,144429.89482600844,649.8828826555321,1015.86991063018,100.0,100.0,91.40037739593528,101.90593990600364,119.77134464629111
2028-09-29,109.5469,118.5198,0.2009,153139.4517804968,639.4588302782432,996.3580739425823,100.0,100.0,87.50952693145476,103.30603717000399,120.4790611253968
2028-10-06,113.2886,122.5681,0.2008,144142.22179778642,633.7312333087742,967.9621149232149,100.0,100.0,83.89880992932834,102.90863347070136,118.57634899669968
2028-10-13,112.0777,121.2579,0.2008,152058.56254378075,636.6997946485687,1024.9387224169275,100.0,100.0,87.90847879922295,102.84945150508666,109.66210483646393
2028-10-20,112.883,122.1292,0.2008,149470.23909303977,636.1775294576466,1034.5913848879397,100.0,100.0,91.4768280802116,102.85704506705306,112.95862928871466
2028-10-27,112.7663,122.003,0.2007,146528.05662359114,642.4329573871605,1040.3868311516815,100.0,100.0,86.45270659648259,103.41183047081846,119.7232092889799
2028-11-03,113.6603,122.9701,0.2007,151268.2052555632,642.6083410931001,1034.9476294792273,100.0,100.0,86.40157672891527,103.04348035938172,123.73160412560603
2028-11-10,113.4321,122.7233,0.2007,142546.202443372,641.6025738218688,1018.5602521012204,100.0,100.0,84.64015554007749,102.51060910446793,122.81294761994356
2028-11-17,111.6946,120.8435,0.2006,138012.05815170004,662.7720190827932,1023.3920579641267,100.0,100.0,91.23995039230462,102.48466756284985,123.29812413767947
2028-11-24,111.8914,121.0564,0.2006,139254.0206957201,668.3946338520955,971.7580221781423,100.0,100.0,94.58835897776767,103.87572918208393,124.96114224386626
2028-12-01,112.1203,121.304,0.2006,131736.31770071367,693.7324302107878,903.209507592621,100.0,100.0,94.28548341334889,105.08749454540654,129.47159125526983
2028-12-08,112.7138,121.9461,0.2005,127642.40918886097,694.5124717802464,925.6585838806296,100.0,100.0,90.61039730010808,104.36145238506184,131.58736634017305
2028-12-15,112.7005,121.9317,0.2005,143071.8755086659,682.0795516227857,937.6312899389412,100.0,100.0,97.91904830797978,103.36834892659586,134.12365199150304
2028-12-22,113.511,122.8087,0.2005,138627.8844822982,676.1799982680417,948.8746067989937,100.0,100.0,107.45107609553493,103.93909748336897,146.00406853346163
2028-12-29,114.1269,123.475,0.2005,148756.2522590347,686.2764986854086,1004.4602038208136,100.0,100.0,106.87938023317884,102.91730044436571,144.71533661013362
2029-01-05,114.3406,123.7062,0.2004,157712.60796933746,697.8526889820097,1044.800554501778,100.0,100.0,112.06340526123608,102.0124189841216,137.59735506487402
2029-01-12,117.1504,126.7461,0.2004,167975.72162948397,694.0006338062685,1085.1940894317659,100.0,100.0,110.64612739390603,101.83964529819782,135.85760324306264
2029-01-19,117.1236,126.7171,0.2004,161296.48952686638,687.8890439713916,1097.8037273368818,100.0,100.0,114.60795110615923,102.17407739237815,133.77698559585033
2029-01-26,115.0048,124.4249,0.2004,146374.67866584507,680.2876865740205,1081.6196330304967,100.0,100.0,121.93384428371476,103.73182496019514,129.37793610326204
2029-02-02,112.2693,121.4652,0.2004,151471.80341705168,688.6686877293145,1124.7055042303339,100.0,100.0,116.70802026333176,103.29185401690317,132.25279023104648
2029-02-09,113.4997,122.7965,0.2003,147865.41587733288,671.7966910796575,1116.513731868778,100.0,100.0,120.87223428878842,102.60321289210634,130.1029860900228
2029-02-16,112.7839,122.022,0.2003,148514.43376540887,677.9196841150991,1088.4499792972138,100.0,100.0,120.47765362602291,102.39812117514431,131.36921590551083
2029-02-23,111.0998,120.1999,0.2003,146169.2606319808,671.7294274696422,1162.1059174767022,100.0,100.0,121.28877678640589,102.3733635892556,133.3998325680233
2029-03-02,111.2472,120.3594,0.2003,137258.70872259524,658.9875349930946,1141.1713309512188,100.0,100.0,119.92821900800153,102.11847615681206,132.17871563803715
2029-03-09,111.7414,120.8941,0.2003,129911.46655043113,646.1411071918097,1150.2210387474145,100.0,100.0,114.44050068100557,102.5589511700826,135.92983624819104
2029-03-16,112.7593,121.9953,0.2003,123899.41918612947,630.8373186623387,1117.640961415959,100.0,100.0,118.67605577249181,102.28807341079067,134.27252352031667
2029-03-23,112.5478,121.7665,0.2002,130446.22808940243,623.5577955923048,1080.2841336495203,100.0,100.0,122.7584689015792,102.18714077583006,124.25553494920129
2029-03-30,111.8514,121.0131,0.2002,133796.87388338445,614.5608604564349,1060.1411318133971,100.0,100.0,135.36799940118374,101.04702615410092,119.58003197559331
2029-04-06,112.7367,121.971,0.2002,125993.85756803048,622.9473297301656,1025.3736829654722,100.0,100.0,136.21610681076797,101.25606903206848,116.5819674930691
2029-04-13,111.9952,121.1687,0.2002,125879.50981117094,630.6668724966861,972.5270113489365,100.0,100.0,132.43554032233655,101.17321337979396,120.87876270071443
2029-04-20,112.1473,121.3332,0.2002,119723.5149119205,626.5349746061822,959.3761471043603,100.0,100.0,131.91604434669216,101.06381539606298,121.72462196563772
